gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OR51I1	0.500507505913907	0.52982895195652	0.467331605569753	1.13373233404698	0.25690684220222	0.317783237260834
OR51I2	0.280803110199515	0.0329735367544702	0.698949924071696	0.0471758213555337	0.962373097824234	0.971636628269802
OR51L1	0.0786688843282923	-0.203200065024927	1.18505414154304	-0.171469013863234	0.863854992942241	0.910491482662788
OR51M1	0.220186595395119	0.0669895512284002	0.732326957238875	0.0914749219132583	0.927115232091774	0.947621610791896
OR51Q1	0.467560968948303	0.742588993034214	0.526543410561966	1.41030915616562	0.158448416094124	0.204813150942255
OR51S1	0.0844946310154051	-0.3063119377777	1.05594329229637	-0.290083700528616	0.771752205035924	0.83682707810186
OR51T1	0.0778646387544857	-0.129886593323425	1.27538380962783	-0.10184118093935	0.918882737899768	0.942367757623251
OR51V1	0.0448275385295089	-0.302438008636329	1.67657778695463	-0.180390084486138	0.856846338073325	0.905470560913381
OR52A1	0.0428777499089114	-0.275935181704007	1.62303517976314	-0.17001183039315	0.865000832788205	0.911226878133639
OR52A5	0.0416449445358792	-0.337296213476251	1.99775110233935	-0.168837956380692	0.865924102010897	0.911780548275018
OR52B2	0.224618312660239	-0.00902635595410429	0.505196698767346	-0.017867012939966	0.985744944672149	0.988946269565871
OR52B4	0.157874627716377	-0.154783346381261	0.624387355095005	-0.247896350107394	0.804214603978324	0.864413907229352
OR52B6	0.497102977229955	-0.329845415106981	0.430219772808628	-0.766690505537745	0.443265549986803	0.520629240507937
OR52D1	0.375005283188937	0.0635574323211705	0.411427411311814	0.154480305817547	0.877231038496665	0.918424665643234
OR52E2	0.464781885222795	1.04380889394196	1.24879328318752	0.835854026438754	0.403237028442391	0.478309740355112
OR52E4	0.17405911852821	0.120181134938423	0.764893677999134	0.157121359994505	0.875149203820206	0.917526802019344
OR52E6	0.408890381750205	0.902041205858197	0.726834715333068	1.24105410326314	0.214585762935299	0.269694228387334
